,SA2_MAINCODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,Male_Lone_Parent_Employed_Worked_Full_Time,Male_Lone_Parent_Employed_Worked_Part_Time,Male_Lone_Parent_Employed_Away_From_Work,Male_Lone_Parent_Hours_Worked_Not_Stated,Male_Lone_Parent_Total_Employed,Male_Lone_Parent_Unemployed_Looking_For_Full_Time_Work,Male_Lone_Parent_Unemployed_Looking_For_Part_Time_Work,Male_Lone_Parent_Total_Unemployed,Male_Lone_Parent_Total_Labour_Force,Male_Lone_Parent_Not_In_The_Labour_Force,Male_Lone_Parent_Labour_Force_Status_Not_Stated,Male_Lone_Parent_Total,Female_Lone_Parent_Employed_Worked_Full_Time,Female_Lone_Parent_Employed_Worked_Part_Time,Female_Lone_Parent_Employed_Away_From_Work,Female_Lone_Parent_Hours_Worked_Not_Stated,Female_Lone_Parent_Total_Employed,Female_Lone_Parent_Unemployed_Looking_For_Full_Time_Work,Female_Lone_Parent_Unemployed_Looking_For_Part_Time_Work,Female_Lone_Parent_Total_Unemployed,Female_Lone_Parent_Total_Labour_Force,Female_Lone_Parent_Not_In_The_Labour_Force,Female_Lone_Parent_Labour_Force_Status_Not_Stated,Female_Lone_Parent_Total,Total_Lone_Parents_Employed_Worked_Full_Time,Total_Lone_Parents_Employed_Worked_Part_Time,Total_Lone_Parents_Employed_Away_From_Work,Total_Lone_Parents_Hours_Worked_Not_Stated,Total_Lone_Parents_Total_Employed,Total_Lone_Parents_Unemployed_Looking_For_Full_Time_Work,Total_Lone_Parents_Unemployed_Looking_For_Part_Time_Work,Total_Lone_Parents_Total_Unemployed,Total_Lone_Parents_Total_Labour_Force,Total_Lone_Parents_Not_In_The_Labour_Force,Total_Lone_Parents_Labour_Force_Status_Not_Stated,Total_Lone_Parents_Total,SA2_name,Index of Relative Socio-economic Disadvantage_score,Index of Relative Socio-economic Disadvantage_decile,Index of Relative Socio-economic Adv and Disadv_score,Index of Relative Socio-economic Adv and Disadv_decile,Index of Economic Resources_score,Index of Economic Resources_decile,Index of Education and Occupation_score,Index of Education and Occupation_decile,Usual Resident Population,code,name,total,vulnerable,vulnerable_percentage
233,210051444,214,26,3,0,248,6,0,6,250,12,0,266,316,55,5,3,382,13,0,11,394,14,0,407,90,14,8,0,118,0,0,0,118,0,0,118,3,0,0,11,13,0,0,0,13,0,0,13,627,93,22,18,757,19,0,18,777,22,0,799,30,3,0,0,32,5,0,5,38,0,0,36,28,0,0,0,31,0,0,0,33,0,0,33,54,7,0,0,64,6,0,6,69,0,0,69,683,98,22,18,818,27,0,23,844,20,0,867,450,89,11,17,568,25,11,28,602,110,0,708,3,0,0,0,5,0,0,0,5,0,4,11,1133,191,29,42,1389,45,9,56,1447,133,9,1591,3,3,0,0,12,6,0,3,15,5,0,16,17,24,0,4,43,0,6,6,53,108,0,159,18,30,0,4,57,7,9,10,70,108,0,178,Craigieburn - West,979,4,980,5,1007,6,971.0,5.0,14152.0,21444,Craigieburn - West,420,53,0.13
234,211011251,74,8,3,0,80,4,0,4,80,4,0,90,196,23,0,4,228,0,0,0,232,5,0,236,53,6,4,0,64,3,0,4,71,0,0,67,3,0,0,0,4,0,0,0,4,0,0,3,323,37,6,6,373,9,0,6,387,9,0,396,3,0,0,0,3,0,0,0,3,4,0,8,5,7,0,0,6,0,0,0,6,0,0,6,7,7,0,0,15,0,0,0,15,4,0,17,333,45,6,6,393,9,0,6,398,12,0,409,192,27,5,0,223,5,0,7,235,11,0,241,0,0,0,0,0,0,0,0,0,0,0,0,525,65,12,10,610,14,5,17,629,26,0,657,3,0,0,0,7,0,0,0,7,4,0,11,11,19,0,0,33,3,0,4,37,53,3,94,17,19,0,0,39,3,0,4,44,55,3,100,Bayswater,1005,5,987,5,979,4,992.0,6.0,12078.0,21251,Bayswater,112,11,0.1
235,211011254,109,12,6,0,130,7,0,6,135,8,0,137,232,23,0,0,258,0,0,0,260,8,0,265,61,3,0,0,68,0,0,0,68,0,0,70,3,0,0,0,8,0,0,0,8,0,0,8,409,38,8,3,457,8,0,4,463,12,0,478,4,3,0,0,7,0,0,0,7,0,0,7,12,0,0,0,12,0,0,0,12,0,0,12,14,3,0,0,15,0,0,0,15,0,0,15,422,40,8,3,478,8,0,4,485,12,0,496,236,25,9,0,276,9,0,9,282,6,0,296,0,0,0,0,0,0,0,0,0,0,0,3,660,65,18,6,753,14,0,17,767,22,0,795,0,3,0,0,6,0,0,0,6,3,0,11,7,20,0,0,26,0,0,0,33,44,0,73,9,23,0,0,36,0,0,0,38,47,0,80,Knoxfield - Scoresby,1051,8,1036,7,1041,8,1022.0,7.0,15088.0,21254,Knoxfield - Scoresby,184,13,0.07
236,211011255,23,3,0,0,25,0,0,0,27,0,0,27,98,9,0,0,105,0,0,0,106,0,0,106,14,0,5,0,20,0,0,0,20,0,0,20,3,0,0,0,3,0,0,0,3,0,0,3,135,12,5,0,152,0,0,3,155,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,137,12,5,0,158,0,0,3,154,0,0,154,82,5,3,0,88,3,0,3,95,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,223,20,9,0,245,3,0,3,254,0,0,255,0,0,0,0,0,0,0,0,3,0,0,3,3,4,4,0,11,0,0,0,11,3,0,15,4,4,4,0,13,0,0,0,15,3,0,18,Lysterfield,1104,10,1095,9,1138,10,1046.0,8.0,6580.0,21255,Lysterfield,51,5,0.1
237,211011256,110,14,0,3,121,3,0,7,130,10,0,136,210,26,0,0,235,5,0,5,239,3,0,245,67,6,5,0,80,0,0,0,80,3,0,78,9,0,0,0,12,0,0,0,12,3,0,15,396,41,10,0,447,15,0,11,456,19,0,478,3,0,0,0,3,0,0,0,3,0,0,3,11,0,0,0,11,0,0,0,17,0,0,17,16,0,0,0,14,0,0,3,20,0,0,20,410,41,10,0,461,11,3,14,477,19,0,495,193,23,6,3,224,3,0,5,224,17,0,246,4,0,0,0,4,0,0,0,4,0,0,5,607,65,13,8,687,15,5,22,708,29,3,741,3,0,0,0,3,0,0,0,3,3,0,4,9,9,0,0,20,0,4,5,29,23,0,51,15,9,0,0,24,0,4,5,31,29,0,59,Rowville - Central,1067,9,1051,8,1067,9,1026.0,7.0,15215.0,21256,Rowville - Central,138,7,0.05
238,211011257,72,6,0,0,75,0,0,0,77,5,0,81,128,8,0,3,144,3,0,3,143,3,0,149,43,0,0,0,51,0,0,0,51,0,0,50,0,0,0,0,3,0,0,0,3,0,0,5,245,14,0,4,268,4,0,4,270,6,0,275,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,4,0,4,17,0,0,17,13,0,0,0,15,4,0,4,20,0,0,20,257,15,0,4,285,6,0,6,292,6,0,297,100,6,7,0,112,0,5,5,122,6,0,129,0,0,0,0,0,0,0,0,0,0,0,0,356,29,4,5,395,7,5,9,412,11,0,422,0,0,0,0,0,0,0,0,0,3,0,3,3,8,3,0,12,3,0,3,16,12,0,30,3,8,3,0,12,3,0,3,16,17,0,35,Rowville - North,1080,9,1068,8,1093,10,1038.0,7.0,8005.0,21257,Rowville - North,92,6,0.07
239,211011258,81,4,0,0,88,5,0,5,91,3,0,100,153,21,0,0,177,0,0,0,179,3,0,180,37,0,7,0,47,0,0,0,47,0,0,45,3,0,0,0,3,0,0,0,3,0,0,3,272,31,6,3,309,6,0,6,316,9,0,329,5,0,0,0,5,0,0,0,5,0,0,7,8,0,0,0,8,0,0,0,8,0,0,8,14,0,0,0,14,0,0,0,13,0,0,16,286,31,6,3,322,8,0,8,335,9,0,346,117,12,0,0,133,5,0,5,134,9,0,138,0,0,0,0,0,0,0,0,0,0,0,0,402,42,6,6,454,14,0,14,467,19,0,487,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,3,3,9,14,0,24,3,4,0,0,9,0,3,3,7,14,0,23,Rowville - South,1090,10,1078,9,1108,10,1038.0,7.0,10573.0,21258,Rowville - South,75,4,0.05
240,211011259,84,12,0,0,90,0,0,3,96,4,0,101,206,20,3,3,224,3,3,6,233,3,0,231,32,4,4,0,42,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,6,322,35,7,3,363,7,4,8,369,9,0,375,0,0,0,0,0,0,0,0,3,3,0,3,16,3,0,0,20,0,0,0,17,0,0,17,14,3,0,0,21,3,0,3,18,3,0,22,333,31,7,3,377,10,4,11,391,10,0,395,162,28,3,3,195,7,4,15,207,9,0,218,0,0,0,0,0,0,0,0,0,0,0,3,501,59,11,4,577,13,7,22,598,21,3,621,0,0,0,0,3,0,0,0,3,0,0,3,7,13,3,0,20,0,0,3,23,34,0,61,11,13,0,0,21,0,0,3,26,35,0,64,Wantirna,1053,8,1045,7,1048,8,1042.0,7.0,13926.0,21259,Wantirna,158,13,0.08
241,211011260,83,12,0,0,100,5,0,5,107,3,0,107,184,23,3,0,218,0,0,0,216,6,3,224,44,5,3,0,50,0,0,0,50,0,0,57,3,0,0,0,3,0,0,0,3,0,0,3,321,42,6,0,374,4,0,10,380,11,3,395,9,0,0,0,9,0,0,0,11,0,0,11,12,0,0,0,12,0,0,0,12,0,0,14,20,0,0,0,20,0,0,0,22,0,0,20,339,42,6,0,389,12,0,14,401,12,3,414,181,30,3,0,215,9,0,12,227,18,0,245,0,0,0,0,0,0,0,0,0,0,0,0,522,71,11,3,605,19,3,17,625,29,3,662,4,0,0,0,4,0,0,0,6,0,0,9,17,16,0,0,35,0,5,3,35,35,0,72,20,21,0,0,36,0,3,3,42,37,0,80,Wantirna South,1056,8,1055,8,1054,8,1047.0,8.0,17805.0,21260,Wantirna South,156,15,0.1
242,211011446,126,14,3,0,144,5,0,4,144,17,0,160,348,33,0,3,389,3,0,5,396,11,0,410,101,13,9,0,119,0,0,0,122,3,0,126,4,0,0,7,13,0,0,0,13,0,0,9,577,60,18,10,666,13,0,12,676,29,0,709,7,0,0,3,11,0,0,0,11,0,0,11,19,0,0,0,25,0,0,0,22,3,0,23,27,0,0,3,27,3,0,3,34,3,0,33,609,60,18,16,697,16,0,14,709,29,0,745,340,55,5,11,405,8,0,8,412,24,0,437,0,0,0,0,3,0,0,0,3,0,4,5,947,116,19,27,1102,20,3,24,1126,52,3,1189,10,0,0,0,7,0,0,0,10,3,0,17,9,32,10,3,52,3,7,6,63,104,3,165,17,32,10,4,64,4,7,7,72,105,3,179,Boronia,1014,6,991,5,992,5,993.0,6.0,22096.0,21446,Boronia,227,18,0.08
243,211011447,79,9,0,0,93,4,0,7,97,12,0,106,238,22,3,0,271,3,0,3,268,6,0,276,68,10,3,3,78,0,0,0,82,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,388,38,8,3,439,7,0,4,451,18,0,465,10,0,0,0,10,0,0,0,8,0,0,6,13,4,0,0,15,0,0,0,15,0,0,21,19,4,0,0,23,0,0,0,23,0,0,29,411,41,8,3,465,8,0,6,472,24,0,500,184,17,7,0,211,0,0,0,215,5,0,216,0,0,0,0,0,0,0,0,0,0,0,3,597,51,20,6,680,7,0,6,688,23,3,717,3,0,0,0,8,0,0,0,8,0,0,10,18,35,4,0,51,0,3,3,54,34,0,87,18,36,4,0,59,0,3,3,61,35,0,100,Ferntree Gully (North),1021,6,998,6,1007,6,994.0,6.0,13890.0,21447,Ferntree Gully (North),165,9,0.05
244,211011448,64,11,0,0,80,0,0,0,86,9,0,94,273,23,7,3,301,3,0,6,308,9,0,316,82,5,3,0,91,0,0,0,91,0,0,91,4,0,0,0,4,0,0,0,4,0,0,3,422,38,13,4,478,6,0,8,482,15,0,500,3,0,0,0,9,0,0,0,6,0,0,6,4,4,0,0,6,0,0,0,6,0,0,6,14,3,0,0,15,0,0,0,18,0,0,18,433,43,13,5,493,4,0,5,498,15,0,518,177,14,7,9,205,7,0,12,214,13,0,230,0,0,0,0,0,0,0,0,0,0,0,0,611,59,11,8,695,19,5,16,711,35,5,751,3,0,0,0,8,0,0,0,7,0,0,7,9,17,0,0,28,0,0,0,28,56,0,89,14,23,0,0,31,4,0,4,33,56,0,94,Ferntree Gully (South) - Upper Ferntree Gully,1043,7,1017,6,1040,8,1000.0,6.0,14621.0,21448,Ferntree Gully (South) - Upper Ferntree,167,9,0.05
245,211011449,23,11,0,0,37,0,0,0,37,0,0,39,89,5,0,0,101,3,0,3,98,3,0,101,27,4,0,0,35,0,0,0,35,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,145,20,3,0,169,3,0,3,166,6,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,20,3,0,169,3,0,3,166,6,0,176,45,11,0,3,58,3,0,6,66,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,194,28,3,3,223,7,0,5,229,11,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,15,0,23,0,3,3,0,5,0,0,0,5,15,0,22,The Basin,1058,8,1029,7,1061,9,1011.0,6.0,4271.0,21449,The Basin,58,2,0.03
246,211021261,73,11,0,0,80,0,0,0,79,0,0,84,219,30,0,3,254,4,0,4,262,4,0,263,50,9,6,0,68,0,0,0,68,6,0,74,3,0,0,0,5,0,0,0,5,0,0,5,345,48,6,7,405,9,0,10,413,10,0,420,8,0,0,0,8,0,0,0,6,0,0,6,9,0,0,0,9,0,0,0,9,0,0,9,12,0,0,0,12,0,0,0,17,0,0,17,361,48,6,7,418,6,0,9,428,10,0,442,166,12,3,5,189,5,0,10,197,5,0,205,0,0,0,0,0,0,0,0,0,0,0,0,528,65,7,8,607,19,0,20,627,18,4,645,7,0,0,0,8,0,0,0,8,0,0,8,9,13,0,0,20,0,0,0,24,18,0,38,14,10,0,0,28,0,0,0,30,19,0,47,Donvale - Park Orchards,1095,10,1103,9,1106,10,1093.0,9.0,15942.0,21261,Donvale - Park Orchards,158,11,0.07
247,211021262,40,6,0,0,51,0,0,0,50,0,0,52,125,6,0,0,131,0,0,0,131,3,0,137,21,3,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,185,20,3,3,209,0,0,0,208,3,0,215,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,190,20,3,3,211,0,0,0,214,3,0,218,78,7,0,5,92,0,0,0,92,4,0,95,0,0,0,0,0,0,0,0,0,0,3,3,269,25,3,4,300,0,0,0,307,6,3,314,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,15,0,17,0,4,0,0,6,0,0,0,6,15,0,17,Warrandyte - Wonga Park,1107,10,1115,10,1139,10,1093.0,9.0,10049.0,21262,Warrandyte - Wonga Park,93,7,0.08
248,211031263,74,13,0,0,86,0,0,4,87,3,0,96,229,27,3,0,266,0,0,0,272,0,0,272,72,0,3,0,77,0,0,0,77,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,377,45,9,3,435,0,0,3,435,4,0,444,0,0,0,0,0,0,0,0,3,0,0,3,14,0,0,0,14,3,0,3,13,0,0,13,14,0,0,0,14,3,0,3,16,0,0,16,390,45,9,3,450,4,0,4,454,4,0,460,170,15,9,0,194,4,0,4,194,9,0,209,0,0,0,0,0,0,0,0,0,0,0,0,560,64,20,4,645,11,0,14,653,12,0,668,4,0,0,0,4,0,0,0,4,0,0,4,6,18,0,0,28,0,3,0,29,35,0,73,8,19,0,0,31,0,3,0,38,41,0,77,Bayswater North,1034,7,1010,6,1029,7,993.0,6.0,11773.0,21263,Bayswater North,136,6,0.04
249,211031265,72,19,0,0,95,5,3,5,99,0,0,106,365,25,8,5,405,5,0,5,408,3,0,411,84,9,5,0,95,0,0,0,96,0,0,96,3,0,0,0,3,0,0,0,3,0,0,8,526,52,16,4,601,7,3,8,609,3,0,619,6,0,0,0,6,4,0,4,3,0,0,3,13,3,0,0,18,0,0,0,18,0,0,18,17,3,0,0,19,4,0,4,23,0,0,23,540,53,16,4,618,8,3,13,630,3,0,638,203,12,8,0,224,3,0,3,226,3,0,225,4,0,0,3,3,0,0,0,3,0,0,3,753,65,18,7,849,12,3,14,863,7,0,875,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,0,33,0,0,0,33,30,0,66,5,22,3,0,30,0,0,0,32,30,0,61,Croydon Hills - Warranwood,1093,10,1079,9,1095,10,1061.0,8.0,17985.0,21265,Croydon Hills - Warranwood,221,13,0.06
250,211031266,92,14,0,0,104,5,0,5,113,4,0,115,307,33,0,0,340,4,3,11,346,9,0,355,81,4,8,0,91,0,0,0,91,0,0,91,7,0,0,3,6,0,0,0,6,0,0,10,480,50,5,7,547,10,3,13,561,16,0,571,12,0,0,0,12,3,0,3,18,0,0,18,16,3,0,0,21,0,0,3,25,0,0,25,31,3,0,0,34,4,0,10,44,0,0,47,503,56,11,9,579,20,8,23,602,11,0,612,250,47,4,3,302,19,0,25,323,48,0,376,3,0,0,3,5,0,0,0,5,0,0,8,756,97,11,12,889,36,5,42,929,66,4,996,3,0,0,0,3,0,0,0,7,0,0,7,10,15,3,0,28,0,8,8,31,51,0,86,16,15,3,0,29,0,8,5,36,51,0,90,Ringwood,1012,6,1010,6,973,4,1033.0,7.0,17149.0,21266,Ringwood,212,13,0.06
251,211031267,133,19,0,0,159,3,0,3,160,8,0,162,400,29,3,0,439,0,0,4,445,6,0,452,119,13,8,0,140,0,0,0,137,4,0,142,3,0,0,0,3,0,0,0,3,0,0,3,657,70,17,5,741,3,0,3,746,12,0,762,10,0,0,0,10,0,0,0,12,0,0,12,17,4,0,0,16,0,0,0,16,0,0,16,25,4,0,0,26,0,0,0,26,0,0,29,675,73,17,5,767,8,0,7,774,17,0,791,315,43,6,13,380,10,0,10,387,32,0,419,3,0,0,0,3,0,0,0,3,0,0,3,996,112,21,16,1147,16,3,18,1161,48,0,1208,0,0,0,3,5,0,0,0,5,0,0,7,18,17,0,0,36,0,6,6,36,57,0,99,17,19,0,3,38,0,6,6,42,61,0,101,Ringwood East,1051,8,1044,7,1025,7,1059.0,8.0,20260.0,21267,Ringwood East,258,21,0.08
252,211031268,74,3,3,0,83,0,0,0,84,7,0,90,172,12,3,0,181,3,0,3,187,3,0,185,49,4,4,0,55,0,0,0,55,0,0,54,7,0,0,4,10,0,0,0,10,0,0,10,296,19,8,6,330,3,0,3,337,10,0,345,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,4,3,3,0,0,4,0,0,0,4,0,0,10,305,19,8,6,338,3,0,3,344,12,0,350,105,9,9,0,123,0,0,0,124,3,0,127,0,0,0,0,0,0,0,0,0,0,0,0,412,25,15,6,464,3,0,3,465,12,0,480,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,18,0,0,0,18,3,0,23,3,10,0,0,18,0,0,0,18,3,0,23,Ringwood North,1095,10,1089,9,1092,10,1085.0,9.0,9524.0,21268,Ringwood North,127,9,0.07
253,211031450,88,11,0,3,109,3,0,3,113,0,0,114,309,25,3,0,343,0,0,0,346,3,0,346,74,3,9,0,89,3,0,3,90,0,0,90,4,0,0,3,8,0,0,0,8,0,0,8,483,41,11,5,536,12,0,12,545,9,0,552,4,0,0,0,5,0,0,0,5,0,0,5,14,0,0,0,14,0,0,0,14,0,0,14,16,0,0,0,21,0,0,0,21,0,0,21,499,41,11,5,558,12,0,12,568,9,0,577,237,41,0,6,289,14,0,14,310,26,0,338,0,0,0,0,3,0,0,0,3,0,0,3,738,87,15,14,855,24,0,28,882,33,0,917,5,0,0,0,11,0,0,0,11,0,0,13,7,33,0,0,43,0,3,3,48,59,3,107,9,35,3,0,52,0,3,3,58,59,3,120,Croydon - East,1005,5,991,5,979,4,1006.0,6.0,15182.0,21450,Croydon - East,138,27,0.2
254,211031451,77,8,0,0,84,0,0,0,81,3,0,86,246,22,0,0,268,4,0,4,267,0,0,269,50,7,0,3,65,0,0,0,65,0,0,65,6,0,0,0,9,0,0,0,9,0,0,9,375,33,0,8,415,8,0,8,420,3,0,425,5,0,0,0,3,0,0,0,3,0,0,3,14,0,0,0,11,0,0,0,18,0,0,18,21,3,0,0,18,0,0,0,22,0,0,22,388,36,0,8,436,9,0,9,441,3,0,446,202,18,3,0,227,3,0,3,227,13,0,240,0,0,0,0,0,0,0,0,0,0,0,3,589,59,9,4,659,7,0,7,673,19,0,693,0,0,0,0,0,0,0,0,0,0,0,3,4,22,3,3,35,0,4,3,40,49,0,92,4,27,3,3,38,0,4,3,42,48,0,93,Croydon - West,1033,7,1022,7,1018,7,1026.0,7.0,13351.0,21451,Croydon - West,131,12,0.09
255,211031452,30,4,3,4,38,0,0,0,38,3,0,36,110,5,0,0,117,0,0,0,121,0,0,120,32,0,3,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,171,13,3,3,184,0,0,0,188,5,0,192,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,6,0,0,0,6,0,0,0,6,0,0,8,175,13,3,3,191,0,0,0,195,5,0,202,74,7,0,0,83,0,0,0,87,14,0,100,0,0,0,0,0,0,0,0,0,0,0,0,250,12,3,5,272,3,0,3,279,19,0,300,3,0,0,0,3,0,0,0,3,0,0,3,5,11,0,0,15,0,3,3,17,11,0,27,5,11,0,0,12,0,3,3,15,11,0,32,Croydon South,1044,7,1024,7,1037,8,1026.0,7.0,4715.0,21452,Croydon South,41,3,0.07
256,211041269,73,14,7,0,91,0,0,0,91,6,0,95,147,18,0,3,170,3,4,10,175,4,0,184,22,3,3,0,36,0,0,0,36,4,0,35,0,0,0,0,3,0,0,0,3,0,0,3,253,30,6,4,291,6,4,6,303,18,0,316,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,11,0,0,0,11,0,0,11,9,0,0,0,10,0,0,0,10,0,0,10,259,36,6,4,304,6,4,6,317,18,0,329,146,21,0,0,170,3,0,3,170,9,3,179,0,0,0,3,3,3,0,3,3,0,0,4,408,56,9,5,477,13,3,11,493,27,4,519,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,12,0,0,0,12,23,0,39,0,18,0,0,15,0,0,0,15,23,0,40,Forest Hill,1029,6,1033,7,999,5,1055.0,8.0,10626.0,21269,Forest Hill,112,4,0.04
